CastLib Number, CastLib Name, CastLib Filename, Member Number, Member Type, Member Name, Member Filename
1,Internal,CITYDET.DXR,1,bitmap,,,
1,Internal,CITYDET.DXR,2,script,,,
1,Internal,CITYDET.DXR,3,script,,,
1,Internal,CITYDET.DXR,4,script,,,
1,Internal,CITYDET.DXR,5,script,,,
1,Internal,CITYDET.DXR,6,transition,,,
1,Internal,CITYDET.DXR,7,sound,…g…‚…t…B…b…N,,
2,ItemLake,ItemLake.cxt,1,bitmap,Noko,,
2,ItemLake,ItemLake.cxt,2,bitmap,Hunburg,,
2,ItemLake,ItemLake.cxt,3,bitmap,gogle,,
2,ItemLake,ItemLake.cxt,4,bitmap,Kana,,
2,ItemLake,ItemLake.cxt,11,bitmap,CurNoko,,
2,ItemLake,ItemLake.cxt,12,bitmap,CurHunburg,,
2,ItemLake,ItemLake.cxt,13,bitmap,CurGogle,,
2,ItemLake,ItemLake.cxt,14,bitmap,CurKana,,
2,ItemLake,ItemLake.cxt,20,bitmap,FlashCurNoko,,
2,ItemLake,ItemLake.cxt,21,bitmap,FlashCurHunburg,,
2,ItemLake,ItemLake.cxt,22,bitmap,FlashCurGogle,,
2,ItemLake,ItemLake.cxt,23,bitmap,FlashCurKana,,
3,LakeMes,LakeMes.cxt,1,bitmap,,,
3,LakeMes,LakeMes.cxt,2,script,,,
3,LakeMes,LakeMes.cxt,3,bitmap,M2,,
3,LakeMes,LakeMes.cxt,4,bitmap,M3,,
3,LakeMes,LakeMes.cxt,5,bitmap,M4,,
3,LakeMes,LakeMes.cxt,6,bitmap,,,
3,LakeMes,LakeMes.cxt,7,bitmap,M5,,
3,LakeMes,LakeMes.cxt,8,bitmap,M6,,
3,LakeMes,LakeMes.cxt,9,bitmap,M7,,
3,LakeMes,LakeMes.cxt,10,bitmap,M8,,
3,LakeMes,LakeMes.cxt,11,bitmap,M9,,
3,LakeMes,LakeMes.cxt,12,bitmap,,,
3,LakeMes,LakeMes.cxt,13,bitmap,M10,,
3,LakeMes,LakeMes.cxt,14,bitmap,M11,,
3,LakeMes,LakeMes.cxt,15,bitmap,M12,,
3,LakeMes,LakeMes.cxt,16,bitmap,M13,,
3,LakeMes,LakeMes.cxt,17,bitmap,,,
3,LakeMes,LakeMes.cxt,18,bitmap,M14,,
3,LakeMes,LakeMes.cxt,19,bitmap,M15,,
3,LakeMes,LakeMes.cxt,20,bitmap,M16,,
3,LakeMes,LakeMes.cxt,21,bitmap,M17,,
3,LakeMes,LakeMes.cxt,22,bitmap,,,
3,LakeMes,LakeMes.cxt,23,bitmap,M18,,
3,LakeMes,LakeMes.cxt,24,bitmap,M19,,
3,LakeMes,LakeMes.cxt,25,bitmap,M20,,
3,LakeMes,LakeMes.cxt,26,bitmap,M21,,
3,LakeMes,LakeMes.cxt,27,bitmap,M22,,
3,LakeMes,LakeMes.cxt,28,bitmap,M23,,
3,LakeMes,LakeMes.cxt,29,bitmap,M24,,
3,LakeMes,LakeMes.cxt,30,bitmap,M25,,
3,LakeMes,LakeMes.cxt,31,bitmap,M26,,
3,LakeMes,LakeMes.cxt,32,bitmap,M26,,
3,LakeMes,LakeMes.cxt,33,bitmap,M27,,
3,LakeMes,LakeMes.cxt,34,bitmap,M28,,
3,LakeMes,LakeMes.cxt,35,bitmap,M29,,
3,LakeMes,LakeMes.cxt,36,bitmap,M30,,
3,LakeMes,LakeMes.cxt,37,bitmap,M31,,
3,LakeMes,LakeMes.cxt,38,bitmap,M32,,
3,LakeMes,LakeMes.cxt,39,bitmap,M26,,
3,LakeMes,LakeMes.cxt,40,bitmap,M33,,
3,LakeMes,LakeMes.cxt,41,bitmap,M34,,
3,LakeMes,LakeMes.cxt,50,bitmap,M44,,
3,LakeMes,LakeMes.cxt,51,bitmap,M45,,
3,LakeMes,LakeMes.cxt,52,bitmap,M46,,
3,LakeMes,LakeMes.cxt,53,bitmap,M47,,
3,LakeMes,LakeMes.cxt,54,bitmap,M48,,
3,LakeMes,LakeMes.cxt,55,bitmap,M49,,
3,LakeMes,LakeMes.cxt,56,bitmap,M50,,
3,LakeMes,LakeMes.cxt,57,bitmap,M51,,
3,LakeMes,LakeMes.cxt,58,bitmap,M52,,
3,LakeMes,LakeMes.cxt,101,bitmap,viewChi.dir,,
3,LakeMes,LakeMes.cxt,102,bitmap,portDet.dir,,
3,LakeMes,LakeMes.cxt,103,bitmap,portChi.dir,,
3,LakeMes,LakeMes.cxt,104,bitmap,LakeCabn.dir,,
3,LakeMes,LakeMes.cxt,105,bitmap,Lake.dir,,
3,LakeMes,LakeMes.cxt,106,bitmap,fallDet.dir,,
3,LakeMes,LakeMes.cxt,107,bitmap,easy.dir,,
3,LakeMes,LakeMes.cxt,108,bitmap,cityDet.dir,,
3,LakeMes,LakeMes.cxt,109,bitmap,cityChi.dir,,
3,LakeMes,LakeMes.cxt,110,bitmap,BuTown.dir,,
3,LakeMes,LakeMes.cxt,111,bitmap,carDung.dir,,
4,ItemAmerica,ItemAme.cxt,1,script,…A…≈…‰…JÎ¬…}…b…v«˜,,
4,ItemAmerica,ItemAme.cxt,7,bitmap,AmeKey,,
4,ItemAmerica,ItemAme.cxt,8,bitmap,Acord,,
4,ItemAmerica,ItemAme.cxt,9,bitmap,Base,,
4,ItemAmerica,ItemAme.cxt,10,bitmap,Drum,,
4,ItemAmerica,ItemAme.cxt,11,bitmap,guiter,,
4,ItemAmerica,ItemAme.cxt,12,bitmap,Horun,,
4,ItemAmerica,ItemAme.cxt,13,bitmap,mike,,
4,ItemAmerica,ItemAme.cxt,14,bitmap,Karengo,,
4,ItemAmerica,ItemAme.cxt,15,bitmap,Synth,,
5,Akiko.Cst,Akiko.cxt,1,filmLoop,AkikoWalk.dir,,
5,Akiko.Cst,Akiko.cxt,3,bitmap,,,
5,Akiko.Cst,Akiko.cxt,4,bitmap,,,
5,Akiko.Cst,Akiko.cxt,5,bitmap,,,
5,Akiko.Cst,Akiko.cxt,6,bitmap,,,
5,Akiko.Cst,Akiko.cxt,7,bitmap,,,
5,Akiko.Cst,Akiko.cxt,8,bitmap,,,
5,Akiko.Cst,Akiko.cxt,9,bitmap,,,
5,Akiko.Cst,Akiko.cxt,10,filmLoop,AkikoRunF,,
5,Akiko.Cst,Akiko.cxt,11,bitmap,,,
5,Akiko.Cst,Akiko.cxt,12,bitmap,,,
5,Akiko.Cst,Akiko.cxt,13,bitmap,,,
5,Akiko.Cst,Akiko.cxt,14,bitmap,,,
5,Akiko.Cst,Akiko.cxt,15,bitmap,,,
5,Akiko.Cst,Akiko.cxt,16,bitmap,,,
5,Akiko.Cst,Akiko.cxt,17,bitmap,,,
5,Akiko.Cst,Akiko.cxt,18,filmLoop,AkikoRunR,,
5,Akiko.Cst,Akiko.cxt,19,bitmap,,,
5,Akiko.Cst,Akiko.cxt,20,bitmap,,,
5,Akiko.Cst,Akiko.cxt,21,bitmap,,,
5,Akiko.Cst,Akiko.cxt,22,bitmap,,,
5,Akiko.Cst,Akiko.cxt,23,bitmap,,,
5,Akiko.Cst,Akiko.cxt,24,bitmap,,,
5,Akiko.Cst,Akiko.cxt,25,bitmap,,,
5,Akiko.Cst,Akiko.cxt,26,filmLoop,AkikoRunB,,
5,Akiko.Cst,Akiko.cxt,28,bitmap,,,
5,Akiko.Cst,Akiko.cxt,29,bitmap,,,
5,Akiko.Cst,Akiko.cxt,30,bitmap,,,
5,Akiko.Cst,Akiko.cxt,31,bitmap,,,
5,Akiko.Cst,Akiko.cxt,32,bitmap,,,
5,Akiko.Cst,Akiko.cxt,33,bitmap,,,
5,Akiko.Cst,Akiko.cxt,34,bitmap,,,
5,Akiko.Cst,Akiko.cxt,35,filmLoop,AkikoRunL,,
5,Akiko.Cst,Akiko.cxt,37,bitmap,akikoStopL,,
5,Akiko.Cst,Akiko.cxt,38,bitmap,akikoStopR,,
5,Akiko.Cst,Akiko.cxt,100,bitmap,Akiko,,
