CastLib Number, CastLib Name, CastLib Filename, Member Number, Member Type, Member Name, Member Filename
1,Internal,DELMONT.DXR,1,bitmap,,,
1,Internal,DELMONT.DXR,2,bitmap,,,
1,Internal,DELMONT.DXR,3,bitmap,,,
1,Internal,DELMONT.DXR,4,bitmap,,,
1,Internal,DELMONT.DXR,5,bitmap,,,
1,Internal,DELMONT.DXR,6,bitmap,,,
1,Internal,DELMONT.DXR,7,bitmap,,,
1,Internal,DELMONT.DXR,8,bitmap,,,
1,Internal,DELMONT.DXR,9,bitmap,,,
1,Internal,DELMONT.DXR,10,bitmap,,,
1,Internal,DELMONT.DXR,11,bitmap,,,
1,Internal,DELMONT.DXR,12,bitmap,,,
1,Internal,DELMONT.DXR,13,bitmap,,,
1,Internal,DELMONT.DXR,14,bitmap,,,
1,Internal,DELMONT.DXR,15,bitmap,,,
1,Internal,DELMONT.DXR,16,bitmap,,,
1,Internal,DELMONT.DXR,17,bitmap,,,
1,Internal,DELMONT.DXR,18,bitmap,,,
1,Internal,DELMONT.DXR,19,bitmap,,,
1,Internal,DELMONT.DXR,20,bitmap,,,
1,Internal,DELMONT.DXR,21,bitmap,,,
1,Internal,DELMONT.DXR,22,bitmap,,,
1,Internal,DELMONT.DXR,23,bitmap,,,
1,Internal,DELMONT.DXR,24,bitmap,,,
1,Internal,DELMONT.DXR,25,bitmap,,,
1,Internal,DELMONT.DXR,26,bitmap,,,
1,Internal,DELMONT.DXR,27,filmLoop,talk,,
1,Internal,DELMONT.DXR,28,bitmap,,,
1,Internal,DELMONT.DXR,29,bitmap,,,
1,Internal,DELMONT.DXR,30,bitmap,,,
1,Internal,DELMONT.DXR,31,bitmap,,,
1,Internal,DELMONT.DXR,32,bitmap,,,
1,Internal,DELMONT.DXR,33,bitmap,,,
1,Internal,DELMONT.DXR,34,bitmap,,,
1,Internal,DELMONT.DXR,35,bitmap,,,
1,Internal,DELMONT.DXR,36,bitmap,,,
1,Internal,DELMONT.DXR,37,bitmap,,,
1,Internal,DELMONT.DXR,38,bitmap,,,
1,Internal,DELMONT.DXR,39,transition,,,
1,Internal,DELMONT.DXR,40,script,,,
1,Internal,DELMONT.DXR,41,script,,,
1,Internal,DELMONT.DXR,42,script,,,
1,Internal,DELMONT.DXR,43,script,,,
1,Internal,DELMONT.DXR,44,script,,,
1,Internal,DELMONT.DXR,45,script,,,
1,Internal,DELMONT.DXR,46,script,,,
1,Internal,DELMONT.DXR,47,script,,,
1,Internal,DELMONT.DXR,48,script,,,
1,Internal,DELMONT.DXR,49,script,,,
