CastLib Number, CastLib Name, CastLib Filename, Member Number, Member Type, Member Name, Member Filename
1,Internal,GRAND.DXR,1,bitmap,,,
1,Internal,GRAND.DXR,2,bitmap,,,
1,Internal,GRAND.DXR,3,script,,,
1,Internal,GRAND.DXR,4,script,dly60,,
1,Internal,GRAND.DXR,5,script,,,
1,Internal,GRAND.DXR,6,script,,,
1,Internal,GRAND.DXR,7,script,,,
1,Internal,GRAND.DXR,8,script,,,
1,Internal,GRAND.DXR,9,script,,,
1,Internal,GRAND.DXR,10,script,,,
1,Internal,GRAND.DXR,11,script,,,
1,Internal,GRAND.DXR,12,script,,,
1,Internal,GRAND.DXR,13,sound,…A…t…‰…J1,,
2,ItemGRAND,ItmGrand.cxt,1,bitmap,Dia,,
2,ItemGRAND,ItmGrand.cxt,2,bitmap,Music,,
2,ItemGRAND,ItmGrand.cxt,3,bitmap,Gold,,
2,ItemGRAND,ItmGrand.cxt,5,bitmap,CurDia,,
2,ItemGRAND,ItmGrand.cxt,6,bitmap,CurSound,,
2,ItemGRAND,ItmGrand.cxt,7,bitmap,CurGold,,
2,ItemGRAND,ItmGrand.cxt,9,bitmap,FlashCurDia,,
2,ItemGRAND,ItmGrand.cxt,10,bitmap,FlashCurSound,,
2,ItemGRAND,ItmGrand.cxt,11,bitmap,FlashCurGold,,
3,GRANDMES,GRANDMES.cxt,1,bitmap,,,
3,GRANDMES,GRANDMES.cxt,2,bitmap,M1,,
3,GRANDMES,GRANDMES.cxt,3,bitmap,M2,,
3,GRANDMES,GRANDMES.cxt,4,bitmap,M3,,
3,GRANDMES,GRANDMES.cxt,5,bitmap,M4,,
3,GRANDMES,GRANDMES.cxt,6,bitmap,M5,,
3,GRANDMES,GRANDMES.cxt,7,bitmap,M6,,
3,GRANDMES,GRANDMES.cxt,8,bitmap,M7,,
3,GRANDMES,GRANDMES.cxt,9,bitmap,,,
3,GRANDMES,GRANDMES.cxt,10,bitmap,M8,,
3,GRANDMES,GRANDMES.cxt,11,bitmap,M9,,
3,GRANDMES,GRANDMES.cxt,12,bitmap,M10,,
3,GRANDMES,GRANDMES.cxt,13,bitmap,M11,,
3,GRANDMES,GRANDMES.cxt,17,bitmap,M15,,
3,GRANDMES,GRANDMES.cxt,18,bitmap,M16,,
3,GRANDMES,GRANDMES.cxt,19,bitmap,M17,,
3,GRANDMES,GRANDMES.cxt,20,bitmap,M18,,
3,GRANDMES,GRANDMES.cxt,21,bitmap,M19,,
3,GRANDMES,GRANDMES.cxt,22,bitmap,M20,,
